iter	RMSE
4302	0.06700592638
4303	0.06700556893
4304	0.06700522774
4305	0.06700505172
4306	0.06700502193
4307	0.0670048053
4308	0.06700476197
4309	0.06700438557
4310	0.06700431787
4311	0.06697520641
4312	0.06697511972
4313	0.06697507095
4314	0.06697393852
4315	0.06697390601
4316	0.06697385996
4317	0.06697382474
4318	0.06695575741
4319	0.06695551623
4320	0.06695067883
4321	0.06695065715
4322	0.06695056771
4323	0.06695049454
4324	0.06695039426
4325	0.06695033193
4326	0.0669501368
4327	0.06695004465
4328	0.06695002026
4329	0.06694945655
4330	0.06694920179
4331	0.06694271871
4332	0.06694264553
4333	0.06694136618
4334	0.06694083763
4335	0.06693379531
4336	0.06693374652
4337	0.06693364351
4338	0.0669336164
4339	0.06693335345
4340	0.06693325044
4341	0.06691874049
4342	0.0669186971
4343	0.06691864287
4344	0.06691830666
4345	0.06691827954
4346	0.06691189651
4347	0.066911826
4348	0.06691176364
4349	0.0669103237
4350	0.06691030743
4351	0.0669102532
4352	0.06690920916
4353	0.06690858002
4354	0.06690852849
4355	0.06690807833
4356	0.06690805121
4357	0.0669080268
4358	0.06690794816
4359	0.06689958698
4360	0.0668995707
4361	0.06689936729
4362	0.06689922354
4363	0.06689882485
4364	0.06689880857
4365	0.06689846141
4366	0.06689751754
4367	0.06689747957
4368	0.06689743346
4369	0.0668971568
4370	0.06689712426
4371	0.0668968693
4372	0.06689178353
4373	0.06689147973
4374	0.06689127358
4375	0.0668911705
4376	0.06689102402
4377	0.06689087483
4378	0.06688904926
4379	0.06688885124
4380	0.06688860168
4381	0.06688831413
4382	0.06688814324
4383	0.06688809441
4384	0.06688805101
4385	0.06688547121
4386	0.06688517552
4387	0.06688469536
4388	0.06688414465
4389	0.06688410939
4390	0.06688393305
4391	0.06688390593
4392	0.06688362922
4393	0.06688360751
4394	0.06685010905
4395	0.06685009005
4396	0.06685006834
4397	0.06684247084
4398	0.06684210438
4399	0.06684170534
4400	0.0668416972
4401	0.06684157504
4402	0.06684151804
4403	0.06684119772
4404	0.06684092626
4405	0.0668091826
4406	0.06680915816
4407	0.06680874263
4408	0.06680637433
4409	0.06680621409
4410	0.06680621409
4411	0.06680612175
4412	0.06680598051
4413	0.06680340027
4414	0.06680319656
4415	0.06680312322
4416	0.06677777164
4417	0.0667735545
4418	0.06677132626
4419	0.06676364643
4420	0.06676157006
4421	0.06676144232
4422	0.06676143416
4423	0.06676132817
4424	0.06676100475
4425	0.06676065415
4426	0.06672717825
4427	0.0667263217
4428	0.06672627819
4429	0.06672624828
4430	0.06672563917
4431	0.06672557118
4432	0.06672553855
4433	0.06671970002
4434	0.06671641749
4435	0.0667161836
4436	0.06670412357
4437	0.06670409909
4438	0.06670369379
4439	0.06670366114
4440	0.06670363394
4441	0.06670359314
4442	0.0667033184
4443	0.06670313887
4444	0.06670305998
4445	0.06670292669
4446	0.06670292125
4447	0.06670261115
4448	0.06670244794
4449	0.06669390048
4450	0.06669380254
4451	0.06669187635
4452	0.06669180289
4453	0.06669155804
4454	0.06669153627
4455	0.06669137575
4456	0.06669132134
4457	0.06669130229
4458	0.06669117442
4459	0.0666911445
4460	0.06669082073
4461	0.06669056499
4462	0.06669037998
4463	0.06668892167
4464	0.06668869856
4465	0.06668864687
4466	0.06668829045
4467	0.06668827956
4468	0.06668822515
4469	0.0666839452
4470	0.06668388262
4471	0.06668363773
4472	0.06668358331
4473	0.06668353161
4474	0.06668340373
4475	0.06668308265
4476	0.06668306904
4477	0.06668227723
4478	0.06668221737
4479	0.06668208676
4480	0.06668200512
4481	0.06668197791
4482	0.06668079697
4483	0.06668073982
4484	0.06667995886
4485	0.06667981737
4486	0.06667980648
4487	0.06667967042
4488	0.06667942552
4489	0.06667925953
4490	0.06667771662
4491	0.06667759144
4492	0.06667170244
4493	0.06667151738
4494	0.06667147384
4495	0.06667134321
4496	0.0666713296
4497	0.0666661613
4498	0.06666613137
4499	0.06666608782
4500	0.06666604155
4501	0.06666591091
4502	0.06665476188
4503	0.06665447605
4504	0.06665434266
4505	0.06665431816
4506	0.06665417661
4507	0.06665389622
4508	0.06665387445
4509	0.06665376284
4510	0.06665371384
4511	0.06665357773
4512	0.06665352056
4513	0.06665335723
4514	0.0666388299
4515	0.06663871554
4516	0.0666385794
4517	0.06663852494
4518	0.0666385086
4519	0.0666356169
4520	0.06663289663
4521	0.06663288301
4522	0.06663287484
4523	0.06663276864
4524	0.06663274141
4525	0.06663273324
4526	0.06663271691
4527	0.06663241192
4528	0.0666324092
4529	0.06663235201
4530	0.06663226215
4531	0.06663210694
4532	0.06663209332
4533	0.06663196806
4534	0.06663176383
4535	0.06663064462
4536	0.06663051664
4537	0.06663049213
4538	0.06663026338
4539	0.06662630379
4540	0.06662628745
4541	0.06662291317
4542	0.06662290227
4543	0.06661623763
4544	0.06661391425
4545	0.06660380535
4546	0.06660328774
4547	0.06660320057
4548	0.06658473565
4549	0.06658468388
4550	0.06658131021
4551	0.06658101589
4552	0.06658101044
4553	0.06658089053
4554	0.06658073792
4555	0.06658064527
4556	0.06658051173
4557	0.06658047631
4558	0.06658035367
4559	0.06657936442
4560	0.06657931536
4561	0.0665792336
4562	0.06657912459
4563	0.06657893655
4564	0.06657867493
4565	0.06657863405
4566	0.06656412312
4567	0.06656410949
4568	0.06656390505
4569	0.06656377421
4570	0.0665635207
4571	0.06656341712
4572	0.06656338713
4573	0.06656252029
4574	0.06655860846
4575	0.06655840401
4576	0.0665583822
4577	0.06655830041
4578	0.06655812594
4579	0.06655799782
4580	0.06655796238
4581	0.06655789695
4582	0.06655778245
4583	0.06655771157
4584	0.06655689373
4585	0.0665567656
4586	0.06655652842
4587	0.06655651479
4588	0.06655647935
4589	0.06655640029
4590	0.0665563703
4591	0.06655631578
4592	0.06655625853
4593	0.06655475638
4594	0.06655231907
4595	0.06655006162
4596	0.06654312519
4597	0.06654302702
4598	0.06654290977
4599	0.06653830961
4600	0.06653815963
4601	0.06653798784
4602	0.06653725701
4603	0.06653718338
4604	0.06650983989
4605	0.06650350224
4606	0.06650339583
4607	0.06650323759
4608	0.06650316665
4609	0.06650315028
4610	0.06650307388
4611	0.06650288836
4612	0.06650278468
4613	0.06650275466
4614	0.06650266736
4615	0.06650261552
4616	0.06650066469
4617	0.06650065651
4618	0.06650056374
4619	0.06650040822
4620	0.06650027725
4621	0.06649975065
4622	0.06646585671
4623	0.06646574478
4624	0.06646566289
4625	0.06646478931
4626	0.06646477839
4627	0.06646462825
4628	0.06646460095
4629	0.06646450267
4630	0.06646447264
4631	0.06646444534
4632	0.06642878257
4633	0.06641963715
4634	0.06640950141
4635	0.06640950141
4636	0.06640944404
4637	0.06640944404
4638	0.06640921726
4639	0.06640919814
4640	0.06640914076
4641	0.0664090506
4642	0.06640849868
4643	0.06640841945
4644	0.06638422637
4645	0.06638418264
4646	0.06638406237
4647	0.06638393391
4648	0.06638387104
4649	0.06638376445
4650	0.06638364145
4651	0.06638361685
4652	0.06638170626
4653	0.06638162153
4654	0.06638156686
4655	0.06638144659
4656	0.06637850542
4657	0.06637846989
4658	0.06637037006
4659	0.06636686521
4660	0.06636680779
4661	0.06636677772
4662	0.06635906747
4663	0.0663590374
4664	0.06635825265
4665	0.06635567413
4666	0.06635549639
4667	0.06635012574
4668	0.06633889629
4669	0.06633887714
4670	0.0663388115
4671	0.06632719988
4672	0.066327178
4673	0.06632712602
4674	0.0663271014
4675	0.06632706037
4676	0.06632693453
4677	0.0663056152
4678	0.06629778563
4679	0.06629778289
4680	0.06629775826
4681	0.06629714795
4682	0.06629710142
4683	0.06629708774
4684	0.0662970631
4685	0.06629705216
4686	0.06629424409
4687	0.06629411272
4688	0.06629409082
4689	0.0662938445
4690	0.06629383628
4691	0.06628849896
4692	0.06628838673
4693	0.06628532099
4694	0.06628518413
4695	0.06627721252
4696	0.06627715229
4697	0.06627678271
4698	0.06627676354
4699	0.06627663213
4700	0.0662766294
4701	0.06627654727
4702	0.06626534915
4703	0.0662652232
4704	0.06624556302
4705	0.06623295158
4706	0.06623293514
4707	0.06621855123
4708	0.06621840874
4709	0.06621562474
4710	0.06621560282
4711	0.06621556446
4712	0.066214852
4713	0.06621455331
4714	0.06621408473
4715	0.06621398608
4716	0.0662139806
4717	0.06621395593
4718	0.06621389565
4719	0.06621070314
4720	0.06619654189
4721	0.06619650078
4722	0.06619640484
4723	0.06619618008
4724	0.06619608963
4725	0.06619599369
4726	0.06619597451
4727	0.0661802556
4728	0.06618014045
4729	0.06617998143
4730	0.06617997594
4731	0.06614810985
4732	0.06614808791
4733	0.06614802207
4734	0.06614801659
4735	0.0661480111
4736	0.06614773131
4737	0.0661477176
4738	0.06614465906
4739	0.06612694964
4740	0.06609255155
4741	0.06609253782
4742	0.06609242801
4743	0.06609240056
4744	0.06609238683
4745	0.06608557259
4746	0.06608488619
4747	0.06608485873
4748	0.06608484226
4749	0.06608000976
4750	0.06605916283
4751	0.06605906395
4752	0.06602548516
4753	0.06601912849
4754	0.06601910925
4755	0.06601433791
4756	0.06601326871
4757	0.06601317251
4758	0.06601296087
4759	0.06601294437
4760	0.06601283168
4761	0.06600630061
4762	0.06600606146
4763	0.06600589652
4764	0.06600522578
4765	0.06600520929
4766	0.0660051873
4767	0.06600509108
4768	0.06600463201
4769	0.06600450555
4770	0.06600449456
4771	0.06600143213
4772	0.06600140738
4773	0.0660013579
4774	0.06600131116
4775	0.06600126718
4776	0.06600097027
4777	0.06600076959
4778	0.06599935377
4779	0.06599274988
4780	0.06598662378
4781	0.0659864973
4782	0.06598637631
4783	0.06598625807
4784	0.06598589785
4785	0.06598586211
4786	0.06598527641
4787	0.06598525991
4788	0.06598522141
4789	0.06596261709
4790	0.06596253732
4791	0.06596252632
4792	0.06595458174
4793	0.06595449921
4794	0.06595427912
4795	0.06595417458
4796	0.06595416083
4797	0.06595409755
4798	0.06595402602
4799	0.0659539545
4800	0.06595388297
4801	0.06595381419
4802	0.06595336301
4803	0.06595331074
4804	0.06595329148
4805	0.06595265322
4806	0.06595263946
4807	0.06595253492
4808	0.06594379121
4809	0.0659434225
4810	0.06594337848
4811	0.06594330969
4812	0.06594316386
4813	0.06594258604
4814	0.06594254751
4815	0.0659425255
4816	0.0659425145
4817	0.06593490874
4818	0.06593114957
4819	0.06592459389
4820	0.06592440673
4821	0.06592426637
4822	0.06592416728
4823	0.06592417003
4824	0.06592361406
4825	0.06592356452
4826	0.06592355902
4827	0.06592345993
4828	0.06592344617
4829	0.06592342415
4830	0.06592219934
4831	0.06592217457
4832	0.06590594711
4833	0.06590594711
4834	0.0659059416
4835	0.06590561674
4836	0.06590531665
4837	0.06590520928
4838	0.06590512118
4839	0.06590417134
4840	0.06589860697
4841	0.06589841423
4842	0.06589804252
4843	0.06589778645
4844	0.06589775892
4845	0.06589767907
4846	0.06589751661
4847	0.06589714765
4848	0.06589709809
4849	0.0658956057
4850	0.06589558642
4851	0.06589556164
4852	0.06589555614
4853	0.06589549281
4854	0.06589539368
4855	0.0658949834
4856	0.06589496137
4857	0.06588994147
4858	0.06588944028
4859	0.06588444474
4860	0.06588436212
4861	0.06588428501
4862	0.06585729861
4863	0.06585352949
4864	0.0658533256
4865	0.06585328152
4866	0.06585291506
4867	0.06585283516
4868	0.06585275801
4869	0.06585239431
4870	0.06585231716
4871	0.06584805177
4872	0.06584796084
4873	0.06584413332
4874	0.06582384568
4875	0.06582362792
4876	0.06582003882
4877	0.06581925867
4878	0.06581919802
4879	0.06580560876
4880	0.06580538267
4881	0.06580341669
4882	0.0658034029
4883	0.06580328709
4884	0.06580324297
4885	0.06580317679
4886	0.06580306098
4887	0.06580298102
4888	0.06580289002
4889	0.06580268598
4890	0.06580245711
4891	0.06579973273
4892	0.06579970239
4893	0.06579968033
4894	0.06579961967
4895	0.06579457318
4896	0.06579454009
4897	0.06579446839
4898	0.06576734857
4899	0.06576732098
4900	0.06576725477
4901	0.06576724925
4902	0.0657660905
4903	0.06576608499
4904	0.06576604084
4905	0.06576602429
4906	0.06576600774
4907	0.06576567666
4908	0.06576563528
4909	0.06576538973
4910	0.06576523247
4911	0.06576521315
4912	0.06576515246
4913	0.0657649814
4914	0.06576481586
4915	0.06575792077
4916	0.06575764208
4917	0.06575757034
4918	0.06575633416
4919	0.06575604167
4920	0.06575568295
4921	0.06575560569
4922	0.06575560569
4923	0.06575555878
4924	0.06575253166
4925	0.06575205702
4926	0.06575198804
4927	0.0657518473
4928	0.06575177555
4929	0.0657516017
4930	0.06575159342
4931	0.06575152443
4932	0.06575151063
4933	0.0657513699
4934	0.06575134782
4935	0.06575058894
4936	0.06574652669
4937	0.0657463887
4938	0.06574633075
4939	0.06574626451
4940	0.06574622863
4941	0.06574603545
4942	0.06574599129
4943	0.06574598025
4944	0.06574596094
4945	0.06574252767
4946	0.06572395899
4947	0.0657228961
4948	0.06572284365
4949	0.06572281604
4950	0.065722805
4951	0.0657226504
4952	0.06572249027
4953	0.06572247923
4954	0.06572192707
4955	0.06572183597
4956	0.06572175038
4957	0.06570429978
4958	0.06570052465
4959	0.06570051637
4960	0.06569918522
4961	0.0656990416
4962	0.06569903056
4963	0.06569897532
4964	0.06569884828
4965	0.06569879305
4966	0.065698782
4967	0.06569874333
4968	0.06569869362
4969	0.06569865496
4970	0.06569862182
4971	0.06569856934
4972	0.06569855001
4973	0.06569852791
4974	0.06569322785
4975	0.06569320575
4976	0.06567140716
4977	0.06567031303
4978	0.06567029646
4979	0.0656701141
4980	0.06566982675
4981	0.06566952282
4982	0.06566948967
4983	0.06566943717
4984	0.06566271996
4985	0.06566269233
4986	0.06566255693
4987	0.0656615649
4988	0.06566152898
4989	0.06566147095
4990	0.0656594371
4991	0.06565942604
4992	0.06565936248
4993	0.06565687812
4994	0.06565685601
4995	0.06565654649
4996	0.06565529736
4997	0.06565029782
4998	0.06565022872
4999	0.06565020661
5000	0.06565016792
5001	0.06565012093
5002	0.06564845433
5003	0.06564843775
5004	0.06559611862
5005	0.06559609096
5006	0.06559600521
5007	0.06558734676
5008	0.0655872112
5009	0.06558524145
5010	0.06558502012
5011	0.06558485413
5012	0.0655848486
5013	0.065584832
5014	0.06558470197
5015	0.06558467707
5016	0.06557769386
5017	0.06557768833
5018	0.06557763299
5019	0.06557364304
5020	0.06557351022
5021	0.06557345488
5022	0.06557338847
5023	0.06557337187
5024	0.06557335527
5025	0.0655732944
5026	0.06557317541
5027	0.06557111115
5028	0.0655700624
5029	0.06556968052
5030	0.06556961964
5031	0.06556960581
5032	0.0655695809
5033	0.06556945915
5034	0.06556833288
5035	0.06556832181
5036	0.06556815854
5037	0.06556802571
5038	0.06556801188
5039	0.06556799804
5040	0.0655679759
5041	0.06556796483
5042	0.06556793162
5043	0.06556789842
5044	0.06556787628
5045	0.06556783477
5046	0.065567832
5047	0.06556782093
5048	0.06556780433
5049	0.06556777942
5050	0.06556775175
5051	0.06556727301
5052	0.06556540782
5053	0.0655653497
5054	0.0655652224
5055	0.06556521687
5056	0.06556518089
5057	0.06556506189
5058	0.06556505359
5059	0.06556504805
5060	0.06556487647
5061	0.06556474917
5062	0.06556433129
5063	0.06554709622
5064	0.06554708515
5065	0.06554702979
5066	0.06554664224
5067	0.06554663394
5068	0.06554661456
5069	0.06554550174
5070	0.06554532458
5071	0.06554525537
5072	0.06554491488
5073	0.06554490934
5074	0.06554488443
5075	0.06554486228
5076	0.06554485121
5077	0.06554482629
5078	0.06554436399
5079	0.06554435015
5080	0.06554433908
5081	0.0655434726
5082	0.06554344769
5083	0.06554343384
5084	0.06554337571
5085	0.06554337017
5086	0.06554332588
5087	0.06554322899
5088	0.06552866876
5089	0.06552866322
5090	0.06552812604
5091	0.06552804851
5092	0.06552804297
5093	0.06552612405
5094	0.06552611574
5095	0.06550952705
5096	0.06550947997
5097	0.06550433911
5098	0.0655041923
5099	0.06549925048
5100	0.06549923386
5101	0.06549394814
5102	0.06549391489
5103	0.06546889887
5104	0.06546854412
5105	0.06546842772
5106	0.06546753252
5107	0.06546752144
5108	0.06546750204
5109	0.06546702533
5110	0.06546381026
5111	0.06546380472
5112	0.06546366336
5113	0.06546366059
5114	0.06546362456
5115	0.06546359407
5116	0.06546350537
5117	0.06546348874
5118	0.06546345271
5119	0.06546210842
5120	0.06546208348
5121	0.06546205576
5122	0.06546203636
5123	0.06546200864
5124	0.06545275031
5125	0.06545272259
5126	0.06545250636
5127	0.0654524731
5128	0.06545164144
5129	0.06545158045
5130	0.06545153887
5131	0.06545147788
5132	0.06545145848
5133	0.06545132818
5134	0.06544877216
5135	0.06544675665
5136	0.06544661248
5137	0.06544595819
5138	0.0654459166
5139	0.06544588056
5140	0.0654458362
5141	0.06543906
5142	0.06543902673
5143	0.06543864409
5144	0.06543859418
5145	0.06543384983
5146	0.06543384151
5147	0.06543378883
5148	0.06543350044
5149	0.06543348657
5150	0.06543048616
5151	0.06543047506
5152	0.06543046674
5153	0.06543043624
5154	0.06542904413
5155	0.06542898312
5156	0.06542893875
5157	0.06542885556
5158	0.06542624318
5159	0.06542622932
5160	0.06542618495
5161	0.06542617108
5162	0.06542615999
5163	0.06542611007
5164	0.06542108469
5165	0.06542102368
5166	0.06542099594
5167	0.06541506039
5168	0.06541484958
5169	0.06541009797
5170	0.06541008687
5171	0.06540006379
5172	0.06540005269
5173	0.06540000553
5174	0.06539996114
5175	0.06539990287
5176	0.06539989178
5177	0.06539986958
5178	0.06539773326
5179	0.06539762229
5180	0.06539759732
5181	0.06539758622
5182	0.06539746969
5183	0.06539676219
5184	0.06539669837
5185	0.06539665121
5186	0.06539664011
5187	0.06539660127
5188	0.0653965763
5189	0.06539647364
5190	0.06539647086
5191	0.06539454531
5192	0.0653925975
5193	0.06538721713
5194	0.06538715608
5195	0.06538713388
5196	0.06538713111
5197	0.06538710613
5198	0.06538709226
5199	0.06538706173
5200	0.06538652339
5201	0.06538640685
5202	0.06538636245
5203	0.06538634025
5204	0.065386146
5205	0.06538604055
5206	0.06537127322
5207	0.06537126489
5208	0.06537124546
5209	0.06537123158
5210	0.06537112056
5211	0.06537097345
5212	0.0653709568
5213	0.06537094847
5214	0.06537093737
5215	0.06536848923
5216	0.06536846425
5217	0.06536843926
5218	0.06535656918
5219	0.06535648034
5220	0.06535647479
5221	0.0653557141
5222	0.06535570299
5223	0.06535496172
5224	0.0653549062
5225	0.06535479792
5226	0.06535478682
5227	0.06535478126
5228	0.06535478126
5229	0.06535476738
5230	0.06533645785
5231	0.06533575524
5232	0.06533574969
5233	0.06533573303
5234	0.06533384178
5235	0.06533231986
5236	0.0653322671
5237	0.06533208935
5238	0.06533172275
5239	0.06532858434
5240	0.06532857601
5241	0.0653285649
5242	0.0653272095
5243	0.06532706507
5244	0.0653270623
5245	0.06532460418
5246	0.06531967377
5247	0.06531966822
5248	0.06531853486
5249	0.06531550972
5250	0.0653129956
5251	0.06531289559
5252	0.0653127678
5253	0.06531264279
5254	0.06531263723
5255	0.06531259
5256	0.06531258167
5257	0.06531255666
5258	0.06531255111
5259	0.06531066753
5260	0.06531059807
5261	0.0653105953
5262	0.06531046194
5263	0.06530406901
5264	0.06530406068
5265	0.06530405512
5266	0.06530405512
5267	0.06530399955
5268	0.06529977337
5269	0.06529968723
5270	0.06529893144
5271	0.06529695298
5272	0.06529695298
5273	0.06529693631
5274	0.06529693075
5275	0.06529680293
5276	0.06529665288
5277	0.0652966362
5278	0.06529663065
5279	0.06529625273
5280	0.06529587204
5281	0.06529576922
5282	0.06529564973
5283	0.06529309317
5284	0.06528597038
5285	0.06528595927
5286	0.06528593703
5287	0.06528585365
5288	0.06528583698
5289	0.06528410827
5290	0.06528402489
5291	0.06528394151
5292	0.06528392483
5293	0.06528349682
5294	0.06528348014
5295	0.065283419
5296	0.06528340232
5297	0.06527578926
5298	0.06526630713
5299	0.06526605692
5300	0.06526602912
5301	0.065266018
5302	0.0652659624
5303	0.06526585398
5304	0.06526553427
5305	0.06526545086
5306	0.06526528406
5307	0.06526520899
5308	0.06526499492
5309	0.0652649143
5310	0.06526490874
5311	0.0652649004
5312	0.06526300988
5313	0.06526207851
5314	0.06525798307
5315	0.06525720733
5316	0.06525693206
5317	0.06525227183
5318	0.06525226627
5319	0.06525001945
5320	0.06524993325
5321	0.06524991934
5322	0.06524985817
5323	0.06524984982
5324	0.06524880146
5325	0.06524871248
5326	0.06524870135
5327	0.06524858456
5328	0.065248579
5329	0.06524857344
5330	0.0652484622
5331	0.06524837322
5332	0.06524828979
5333	0.06524806176
5334	0.06524792828
5335	0.06524707734
5336	0.06524688267
5337	0.0652449972
5338	0.06524479419
5339	0.06524478584
5340	0.06524468017
5341	0.0652446746
5342	0.06524465792
5343	0.06524464123
5344	0.06524441875
5345	0.06524441875
5346	0.06524439372
5347	0.06524430751
5348	0.06524341202
5349	0.06523882313
5350	0.0652387981
5351	0.06523877585
5352	0.06523876751
5353	0.06523868129
5354	0.06523865626
5355	0.06523858673
5356	0.06523836145
5357	0.06523827801
5358	0.06523826967
5359	0.0652381612
5360	0.06523814729
5361	0.06523813895
5362	0.06523813616
5363	0.0652381167
5364	0.06523801101
5365	0.06523798319
5366	0.06523793313
5367	0.06523786082
5368	0.06522828694
5369	0.06522827582
5370	0.06522818124
5371	0.06522812282
5372	0.06522804772
5373	0.06522796148
5374	0.06522788082
5375	0.06522786969
5376	0.06522776398
5377	0.06522749137
5378	0.06522748581
5379	0.06522742461
5380	0.06522736898
5381	0.06522731891
5382	0.06522693781
5383	0.06522475132
5384	0.06522395293
5385	0.06522340768
5386	0.06522339933
5387	0.06522338542
5388	0.06522336873
5389	0.06522327136
5390	0.06522326024
5391	0.06522256754
5392	0.06522255641
5393	0.06522004427
5394	0.06521958802
5395	0.06521958245
5396	0.06521957411
5397	0.06521956298
5398	0.06521924304
5399	0.065217507
5400	0.0652158683
5401	0.06521581265
5402	0.06521574588
5403	0.0652156179
5404	0.0652156012
5405	0.06521553999
5406	0.06521400696
5407	0.06521392628
5408	0.06521328356
5409	0.06521322235
5410	0.06521153902
5411	0.06521040935
5412	0.06520680319
5413	0.06520675311
5414	0.0652066585
5415	0.06520665293
5416	0.06520597954
5417	0.06520589606
5418	0.06520578197
5419	0.06520577919
5420	0.06520568736
5421	0.06518256218
5422	0.06518255105
5423	0.06518249259
5424	0.06518248424
5425	0.06518245084
5426	0.06516764294
5427	0.06515945108
5428	0.0651593926
5429	0.06515938146
5430	0.06515937589
5431	0.06515937311
5432	0.06515927008
5433	0.06515925337
5434	0.06515925337
5435	0.0651592478
5436	0.06515923666
5437	0.06515921995
5438	0.06515921438
5439	0.06515766054
5440	0.06515764104
5441	0.06515762155
5442	0.06515746004
5443	0.06515734308
5444	0.0651573403
5445	0.06515167036
5446	0.06515165922
5447	0.06515155618
5448	0.06515155061
5449	0.06515154504
5450	0.06515153947
5451	0.06515142807
5452	0.06515138072
5453	0.06515132781
5454	0.06514422016
5455	0.06514412546
5456	0.06514402798
5457	0.0651433038
5458	0.06514329823
5459	0.06514324531
5460	0.06514317846
5461	0.06514317568
5462	0.06514311997
5463	0.06514306705
5464	0.0651429055
5465	0.06514150446
5466	0.0651414209
5467	0.06514139583
5468	0.06514139026
5469	0.06514094459
5470	0.06513775799
5471	0.06513583593
5472	0.06513576072
5473	0.06513568272
5474	0.06513170748
5475	0.06512459212
5476	0.0651245364
5477	0.0651245364
5478	0.06512308203
5479	0.06510481325
5480	0.06510477702
5481	0.06510468783
5482	0.06510461816
5483	0.0651045457
5484	0.06509184978
5485	0.06509178009
5486	0.06509161284
5487	0.06509161005
5488	0.06508944689
5489	0.06508944689
5490	0.06508943853
5491	0.06508880295
5492	0.06508880016
5493	0.0650887918
5494	0.06508180835
5495	0.06508173587
5496	0.06508171635
5497	0.0650805231
5498	0.06508048964
5499	0.06508047849
5500	0.06508041157
5501	0.06507790232
5502	0.06507457601
5503	0.0650739598
5504	0.06507390961
5505	0.06507165106
5506	0.06507163433
5507	0.0650715674
5508	0.06507148933
5509	0.06507141962
5510	0.06507136106
5511	0.06507028473
5512	0.06507025685
5513	0.06507018714
5514	0.06507018435
5515	0.06507010906
5516	0.06506851962
5517	0.06506795076
5518	0.06506739026
5519	0.06506686043
5520	0.06506685485
5521	0.06506680187
5522	0.06506442316
5523	0.06506441758
5524	0.06506410525
5525	0.06506408851
5526	0.0650639937
5527	0.0650639435
5528	0.06506389888
5529	0.06506389051
5530	0.0650634499
5531	0.06506274992
5532	0.06506274713
5533	0.06506268857
5534	0.06506268857
5535	0.06506263837
5536	0.06506263
5537	0.06506232045
5538	0.06506231208
5539	0.06505935869
5540	0.06505929733
5541	0.06505923598
5542	0.06505917462
5543	0.06505913
5544	0.065056751
5545	0.06505674264
5546	0.06505669801
5547	0.06505663665
5548	0.06505661992
5549	0.06505656693
5550	0.06505655298
5551	0.06505601749
5552	0.06505595613
5553	0.06505589756
5554	0.06505440539
5555	0.06505422689
5556	0.06505422131
5557	0.06505418505
5558	0.06505413763
5559	0.06505328694
5560	0.06505327021
5561	0.06505326184
5562	0.06505225773
5563	0.06505171104
5564	0.06505166641
5565	0.06505158273
5566	0.06505157716
5567	0.06504706958
5568	0.06504580316
5569	0.06504322004
5570	0.06504269559
5571	0.06504257285
5572	0.06504235246
5573	0.06504223251
5574	0.06504219345
5575	0.06504046943
5576	0.06504043595
5577	0.06504037458
5578	0.06504036342
5579	0.06504031878
5580	0.06504027973
5581	0.06504019325
5582	0.0650401793
5583	0.06504013187
5584	0.06504007608
5585	0.06504006213
5586	0.06504005934
5587	0.06503762664
5588	0.06503761548
5589	0.06503154728
5590	0.06503053447
5591	0.06503051494
5592	0.06503050098
5593	0.06503036427
5594	0.06503028056
5595	0.0650302694
5596	0.06502738989
5597	0.06502736478
5598	0.06502725596
5599	0.06502723922
5600	0.06502722806
5601	0.06501803898
5602	0.06501793014
5603	0.06501791898
5604	0.06501777665
5605	0.06501766223
5606	0.06501475705
5607	0.06501470402
5608	0.06501055672
5609	0.06501047299
5610	0.06500722417
5611	0.06500634496
5612	0.06500627518
5613	0.06500617469
5614	0.06500489631
5615	0.06500483211
5616	0.06500406452
5617	0.06499913492
5618	0.06499912096
5619	0.0649988139
5620	0.0649987469
5621	0.06499873294
5622	0.06499867711
5623	0.06499856824
5624	0.06499856545
5625	0.06498804336
5626	0.06498800148
5627	0.06498795122
5628	0.06498788421
5629	0.06498342806
5630	0.06498341131
5631	0.06498085921
5632	0.06498080336
5633	0.06498076986
5634	0.0649807168
5635	0.06497920616
5636	0.06497887945
5637	0.06497879289
5638	0.06497874821
5639	0.0649786784
5640	0.06497858905
5641	0.06497839637
5642	0.06497836845
5643	0.06497834611
5644	0.064977796
5645	0.06497777646
5646	0.06497776529
5647	0.06497772061
5648	0.06497767314
5649	0.06497480247
5650	0.06497478851
5651	0.0649745288
5652	0.06497450925
5653	0.06497447016
5654	0.0649744534
5655	0.06497397866
5656	0.06497397029
5657	0.06497070289
5658	0.06496639917
5659	0.06496638799
5660	0.06496632934
5661	0.06496393578
5662	0.06496393019
5663	0.06496387154
5664	0.06496382126
5665	0.06496376261
5666	0.0649614695
5667	0.06494640448
5668	0.06494634582
5669	0.06494632626
5670	0.06494354361
5671	0.06494352964
5672	0.06494210474
5673	0.06494203769
5674	0.06493990587
5675	0.06493915147
5676	0.06493908721
5677	0.06493907324
5678	0.06493906765
5679	0.06493906485
5680	0.06493902294
5681	0.06493896147
5682	0.06493892236
5683	0.0649389028
5684	0.06493889441
5685	0.06493873236
5686	0.06493869603
5687	0.06493860942
5688	0.06493860942
5689	0.06493391796
5690	0.06493383413
5691	0.06493072958
5692	0.06493067928
5693	0.06493063736
5694	0.06493058427
5695	0.06493003097
5696	0.06493001979
5697	0.06492998067
5698	0.06492992198
5699	0.0649299136
5700	0.06492178956
5701	0.06492132841
5702	0.06492094272
